timestamp,exchange,open,high,low,close,volume,trade_count,vwap
2022-12-01 06:00:00+00:00,BNCU,17112.8,17117.1,17110.0,17110.48,0.973343,62,17113.3206935993
2022-12-01 06:00:00+00:00,CBSE,17111.31,17115.99,17109.47,17113.57,12.39324104,294,17112.7891561792
2022-12-01 06:00:00+00:00,ERSX,17108.5,17108.5,17108.5,17108.5,0.0042,1,17108.5
2022-12-01 06:01:00+00:00,BNCU,17114.07,17118.45,17113.33,17118.45,0.785731,35,17116.4012579496
2022-12-01 06:01:00+00:00,CBSE,17112.06,17118.0,17111.53,17117.33,9.23587808,308,17115.7521188339
2022-12-01 06:02:00+00:00,BNCU,17118.52,17119.08,17114.18,17117.31,1.39653,39,17116.825063042
2022-12-01 06:02:00+00:00,CBSE,17116.75,17118.94,17114.15,17117.61,10.50900021,250,17116.6135629364
2022-12-01 06:03:00+00:00,BNCU,17117.41,17117.41,17107.82,17108.82,1.790715,63,17111.1648459135
2022-12-01 06:03:00+00:00,CBSE,17116.47,17117.82,17107.18,17107.64,16.22541921,360,17111.4431894339
2022-12-01 06:04:00+00:00,BNCU,17108.82,17115.53,17107.15,17113.5,1.21029,51,17111.4237123417
2022-12-01 06:04:00+00:00,CBSE,17107.83,17115.3,17105.96,17112.59,11.95793231,287,17110.5500515479
2022-12-01 06:05:00+00:00,BNCU,17113.54,17120.0,17113.49,17116.89,2.048118,84,17116.461290536
2022-12-01 06:05:00+00:00,CBSE,17112.1,17119.03,17110.43,17117.95,13.21127495,308,17115.5250152203
2022-12-01 06:06:00+00:00,BNCU,17117.32,17123.59,17111.82,17116.11,3.766357,131,17116.3846782395
2022-12-01 06:06:00+00:00,CBSE,17117.48,17119.33,17111.02,17114.26,17.01403802,373,17115.4712806613
2022-12-01 06:07:00+00:00,BNCU,17114.98,17120.0,17114.98,17119.49,1.791061,32,17118.9108402506
2022-12-01 06:07:00+00:00,CBSE,17114.26,17121.1,17113.73,17117.63,11.75224461,278,17117.5307225046
2022-12-01 06:08:00+00:00,BNCU,17119.49,17122.04,17118.22,17120.71,1.277446,36,17120.8568564151
2022-12-01 06:08:00+00:00,CBSE,17117.62,17119.98,17116.35,17119.98,3.03274452,181,17118.0304619389
2022-12-01 06:09:00+00:00,BNCU,17120.71,17121.89,17115.87,17117.98,1.238841,23,17118.5279621033
2022-12-01 06:09:00+00:00,CBSE,17119.98,17122.3,17112.87,17116.68,19.85332259,392,17117.6916555742
2022-12-01 06:10:00+00:00,BNCU,17117.51,17119.17,17113.8,17113.8,0.773711,19,17116.7670046568
2022-12-01 06:10:00+00:00,CBSE,17116.68,17118.48,17113.77,17113.94,6.50496941,232,17116.3683825442
2022-12-01 06:11:00+00:00,BNCU,17114.47,17117.59,17113.2,17117.59,0.490009,18,17115.5203355244
2022-12-01 06:11:00+00:00,CBSE,17113.44,17117.32,17113.18,17115.75,5.23488188,203,17114.6359574822
2022-12-01 06:12:00+00:00,BNCU,17116.53,17117.64,17110.0,17110.09,1.246736,25,17113.1750276482
2022-12-01 06:12:00+00:00,CBSE,17115.56,17118.13,17108.31,17108.95,10.25465794,258,17113.4307929712
2022-12-01 06:13:00+00:00,BNCU,17110.27,17110.89,17099.95,17103.5,15.404436,95,17100.9096915694
2022-12-01 06:13:00+00:00,CBSE,17108.56,17109.22,17101.7,17104.36,15.6138486,320,17105.3164767491
2022-12-01 06:14:00+00:00,BNCU,17104.65,17107.0,17101.08,17107.0,0.958093,21,17104.8376308354
2022-12-01 06:14:00+00:00,CBSE,17104.15,17107.07,17101.75,17106.49,8.81094467,318,17104.6550626017
2022-12-01 06:15:00+00:00,BNCU,17104.87,17111.14,17103.94,17103.97,2.06694,44,17107.9066443003
2022-12-01 06:15:00+00:00,CBSE,17105.41,17112.38,17103.95,17106.47,13.10140548,311,17108.4579570896
